Timestamp,IsMotorToTCU,ID,IsExtended,IsRemote,Length,D1,D2,D3,D4,D5,D6,D7,D8
11909,1,203,0,0,8,0,0,0,0,0,0,0,0
11922,1,401,0,0,8,9b,a0,0,0,55,0,0,0
11928,0,300,0,0,8,3,5a,64,5a,64,0,64,34
11929,0,301,0,0,3,3,4,0
11942,1,400,0,0,8,1,0,4c,0,0,0,0,0
11978,0,300,0,0,8,3,5a,64,5a,64,0,64,25
11979,0,301,0,0,3,54,5,0
11997,1,201,0,0,6,0,0,0,0,62,0
12009,1,203,0,0,8,0,0,0,0,0,0,0,0
12022,1,401,0,0,8,9b,a0,0,0,55,0,0,0
12028,0,300,0,0,8,3,5a,64,5a,64,0,64,36
12029,0,301,0,0,3,f5,6,0
12042,1,400,0,0,8,1,0,4c,0,0,0,0,0
12078,0,300,0,0,8,3,5a,64,5a,64,0,64,27
12079,0,301,0,0,3,b8,7,0
12097,1,201,0,0,6,0,0,0,0,62,0
12109,1,203,0,0,8,0,0,0,0,0,0,0,0
12122,1,401,0,0,8,9b,a0,0,0,55,0,0,0
12128,0,300,0,0,8,3,5a,64,5a,64,0,64,b8
12129,0,301,0,0,3,80,8,0
12142,1,400,0,0,8,1,0,4c,0,0,0,0,0
12178,0,300,0,0,8,3,5a,64,5a,64,0,64,a9
12179,0,301,0,0,3,88,9,0
12197,1,201,0,0,6,0,0,0,0,62,0
12209,1,203,0,0,8,0,0,0,0,0,0,0,0
12222,1,401,0,0,8,9b,a0,0,0,55,0,0,0
12228,0,300,0,0,8,3,5a,64,5a,64,0,64,ba
12229,0,301,0,0,3,c6,a,0
12242,1,400,0,0,8,1,0,4c,0,0,0,0,0
12278,0,300,0,0,8,3,5a,64,5a,64,0,64,ab
12279,0,301,0,0,3,43,b,0
12297,1,201,0,0,6,0,0,0,0,62,0
12309,1,203,0,0,8,0,0,0,0,0,0,0,0
12322,1,401,0,0,8,9d,a0,0,0,55,0,0,0
12328,0,300,0,0,8,3,5a,64,5a,64,0,64,bc
12329,0,301,0,0,3,b5,c,0
12342,1,400,0,0,8,1,0,4c,0,0,0,0,0
12378,0,300,0,0,8,3,5a,64,5a,64,0,64,ad
12379,0,301,0,0,3,4e,d,0
12397,1,201,0,0,6,0,0,0,0,62,0
12402,1,402,0,0,8,64,0,0,0,20,e2,9,0
12409,1,203,0,0,8,0,0,0,0,0,0,0,0
12422,1,401,0,0,8,9d,a0,0,0,55,0,0,0
12428,0,300,0,0,8,3,5a,64,5a,64,0,64,be
12429,0,301,0,0,3,1d,e,0
12442,1,400,0,0,8,1,0,4c,0,0,0,0,0
12478,0,300,0,0,8,3,5a,64,5a,64,0,64,af
12479,0,301,0,0,3,e8,f,0
12497,1,201,0,0,6,0,0,0,0,62,0
12509,1,203,0,0,8,0,0,0,0,0,0,0,0
12522,1,401,0,0,8,9d,a0,0,0,55,0,0,0
12528,0,300,0,0,8,3,5a,64,5a,64,0,64,30
12529,0,301,0,0,3,e2,0,0
12542,1,400,0,0,8,1,0,4c,0,0,0,0,0
12578,0,300,0,0,8,3,5a,64,5a,64,0,64,21
12579,0,301,0,0,3,b3,1,0
12597,1,201,0,0,6,0,0,0,0,62,0
12609,1,203,0,0,8,0,0,0,0,0,0,0,0
12621,1,204,0,0,8,0,0,0,0,0,0,0,0
12622,1,401,0,0,8,9d,a0,0,0,55,0,0,0
12628,0,300,0,0,8,3,5a,64,5a,64,0,64,32
12629,0,301,0,0,3,6b,2,0
12633,1,202,0,0,8,e2,13,0,0,d4,fb,1a,0
12642,1,400,0,0,8,1,0,4c,0,0,0,0,0
12678,0,300,0,0,8,3,5a,64,5a,64,0,64,23
12679,0,301,0,0,3,96,3,0
12697,1,201,0,0,6,0,0,0,0,62,0
12709,1,203,0,0,8,0,0,0,0,0,0,0,0
12723,1,401,0,0,8,9d,a0,0,0,55,0,0,0
12728,0,300,0,0,8,3,5a,64,5a,64,0,64,34
12729,0,301,0,0,3,3,4,0
