15:32:39.566,1,300,0,0,8,3,5a,64,5a,32,0,32,37
15:32:39.629,1,201,0,0,5,32,0,b6,3,62,,,
15:32:39.693,1,401,0,0,8,7b,9e,0,0,28,13,0,0
15:32:39.757,1,203,0,0,8,44,3,f4,94,c,0,0,0
15:32:39.820,1,201,0,0,5,32,0,f6,4,62,,,
15:32:39.884,1,401,0,0,8,7b,9e,0,0,28,13,0,0
15:32:39.949,1,203,0,0,8,5,4,bc,a4,16,0,0,0
15:32:40.012,1,300,0,0,8,3,5a,64,5a,32,0,32,70
15:32:40.075,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:40.138,1,201,0,0,5,32,0,1a,4,62,,,
15:32:40.201,1,300,0,0,8,3,5a,64,5a,32,0,32,34
15:32:40.265,1,300,0,0,8,3,5a,64,5a,32,0,32,35
15:32:40.328,1,201,0,0,5,32,0,8c,0,62,,,
15:32:40.391,1,401,0,0,8,62,9d,0,0,4,19,0,0
15:32:40.454,1,203,0,0,8,e8,5,74,d2,9,0,0,0
15:32:40.518,1,300,0,0,8,3,5a,64,5a,32,0,32,fa
15:32:40.581,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:40.644,1,201,0,0,5,e4,2,dc,0,62,,,
15:32:40.707,1,300,0,0,8,3,5a,64,5a,32,0,32,be
15:32:40.770,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:40.833,1,201,0,0,5,e4,2,4e,2,62,,,
15:32:40.898,1,401,0,0,8,33,9f,0,0,fd,f,0,0
15:32:40.959,1,300,0,0,8,3,5a,64,5a,32,0,32,73
15:32:41.023,1,201,0,0,5,e4,2,c8,0,62,,,
15:32:41.087,1,401,0,0,8,4b,9f,0,0,2b,b,0,0
15:32:41.151,1,203,0,0,8,b3,7,80,8b,14,0,0,0
15:32:41.214,1,300,0,0,8,3,5a,64,5a,32,0,32,f8
15:32:41.278,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:41.341,1,201,0,0,5,d4,3,e8,3,62,,,
15:32:41.405,1,300,0,0,8,3,5a,64,5a,32,0,32,bc
15:32:41.468,1,300,0,0,8,3,5a,64,5a,32,0,32,bd
15:32:41.532,1,201,0,0,5,d4,3,f4,1,62,,,
15:32:41.595,1,401,0,0,8,8b,9e,0,0,8a,b,0,0
15:32:41.651,1,300,0,0,8,3,5a,64,5a,32,0,32,71
15:32:41.722,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:32:41.785,1,401,0,0,8,35,9f,0,0,86,f,0,0
15:32:41.848,1,203,0,0,8,fd,8,90,ec,a,0,0,0
15:32:41.911,1,300,0,0,8,3,5a,64,5a,32,0,32,36
15:32:41.974,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:42.037,1,201,0,0,5,60,4,0,0,62,,,
15:32:42.100,1,401,0,0,8,9a,9f,0,0,12,b,0,0
15:32:42.167,1,300,0,0,8,3,5a,64,5a,32,0,32,fb
15:32:42.226,1,201,0,0,5,60,4,0,0,62,,,
15:32:42.289,1,401,0,0,8,7,a0,0,0,cc,6,0,0
15:32:42.352,1,203,0,0,8,18,9,0,0,0,0,0,0
15:32:42.416,1,300,0,0,8,3,5a,64,5a,32,0,32,70
15:32:42.478,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:42.543,1,201,0,0,5,60,4,0,0,62,,,
15:32:42.606,1,401,0,0,8,f,a0,0,0,ad,3,0,0
15:32:42.678,1,300,0,0,8,3,5a,64,5a,32,0,32,35
15:32:42.736,1,201,0,0,5,2e,4,0,0,62,,,
15:32:42.800,1,401,0,0,8,9,a0,0,0,a5,3,0,0
15:32:42.863,1,300,0,0,8,3,5a,64,5a,32,0,32,f9
15:32:42.926,1,201,0,0,5,2e,4,0,0,62,,,
15:32:42.989,1,401,0,0,8,58,a0,0,0,a1,3,0,0
15:32:43.052,1,203,0,0,8,ea,8,0,0,0,0,0,0
15:32:43.115,1,300,0,0,8,3,5a,64,5a,32,0,32,be
15:32:43.178,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:43.241,1,201,0,0,5,2e,4,20,3,62,,,
15:32:43.309,1,401,0,0,8,62,a0,0,0,9d,1,0,0
15:32:43.377,1,300,0,0,8,3,5a,64,5a,32,0,32,73
15:32:43.441,1,201,0,0,5,1a,4,8c,0,62,,,
15:32:43.504,1,401,0,0,8,e1,9f,0,0,aa,0,0,0
15:32:43.568,1,300,0,0,8,3,5a,64,5a,32,0,32,37
15:32:43.632,1,201,0,0,5,1a,4,a4,1,62,,,
15:32:43.695,1,401,0,0,8,c9,9f,0,0,d3,4,0,0
15:32:43.759,1,203,0,0,8,85,9,a0,94,20,0,0,0
15:32:43.824,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:32:43.886,1,401,0,0,8,c9,9f,0,0,d3,4,0,0
15:32:43.950,1,203,0,0,8,23,8,c0,ab,1c,0,0,0
15:32:44.013,1,300,0,0,8,3,5a,64,5a,32,0,32,70
15:32:44.077,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:44.141,1,201,0,0,5,42,4,56,4,62,,,
15:32:44.204,1,401,0,0,8,b4,9e,0,0,78,10,0,0
15:32:44.267,1,404,0,0,2,2,30,,,,,,
15:32:44.330,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:32:44.393,1,401,0,0,8,b4,9e,0,0,78,10,0,0
15:32:44.457,1,203,0,0,8,aa,8,70,64,1f,0,0,0
15:32:44.520,1,404,0,0,2,23,0,,,,,,
15:32:44.584,1,401,0,0,8,fa,9d,0,0,65,12,0,0
15:32:44.647,1,203,0,0,8,e9,8,8,7,14,0,0,0
15:32:44.711,1,401,0,0,8,b4,9e,0,0,da,15,0,0
15:32:44.774,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:44.838,1,201,0,0,5,42,4,5c,3,62,,,
15:32:44.900,1,401,0,0,8,b4,9e,0,0,da,15,0,0
15:32:44.963,1,300,0,0,8,3,5a,64,5a,32,0,32,73
15:32:45.026,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:32:45.089,1,401,0,0,8,71,9e,0,0,d1,11,0,0
15:32:45.152,1,203,0,0,8,34,9,bc,c6,1c,0,0,0
15:32:45.216,1,300,0,0,8,3,5a,64,5a,32,0,32,f8
15:32:45.280,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:45.343,1,201,0,0,5,42,4,10,4,62,,,
15:32:45.407,1,401,0,0,8,b,9f,0,0,55,10,0,0
15:32:45.470,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:45.534,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:32:45.598,1,401,0,0,8,43,9e,0,0,bb,e,0,0
15:32:45.661,1,300,0,0,8,3,5a,64,5a,32,0,32,71
15:32:45.726,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:32:45.789,1,666,0,0,8,52,8,5,0,52,95,36,2
15:32:45.852,1,203,0,0,8,aa,9,4,ae,11,0,0,0
15:32:45.915,1,300,0,0,8,3,5a,64,5a,32,0,32,36
15:32:45.978,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:46.041,1,201,0,0,5,60,4,0,0,62,,,
15:32:46.104,1,401,0,0,8,88,9f,0,0,6c,a,0,0
15:32:46.167,1,300,0,0,8,3,5a,64,5a,32,0,32,fb
15:32:46.230,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:32:46.294,1,401,0,0,8,b4,9f,0,0,2d,7,0,0
15:32:46.356,1,203,0,0,8,cc,9,8c,52,f,0,0,0
15:32:46.419,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:32:46.483,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:46.549,1,201,0,0,5,92,4,e6,0,62,,,
15:32:46.609,1,401,0,0,8,8a,9f,0,0,bf,6,0,0
15:32:46.672,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:46.736,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:32:46.799,1,401,0,0,8,a2,9f,0,0,69,7,0,0
15:32:46.863,1,300,0,0,8,3,5a,64,5a,32,0,32,f9
15:32:46.926,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:32:46.989,1,401,0,0,8,c2,9f,0,0,12,7,0,0
15:32:47.052,1,203,0,0,8,e9,9,50,e7,10,0,0,0
15:32:47.117,1,401,0,0,8,c2,9f,0,0,12,7,0,0
15:32:47.179,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:47.242,1,201,0,0,5,88,4,2c,1,62,,,
15:32:47.305,1,401,0,0,8,90,9f,0,0,48,6,0,0
15:32:47.368,1,300,0,0,8,3,5a,64,5a,32,0,32,73
15:32:47.432,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:32:47.495,1,401,0,0,8,f1,9f,0,0,b4,6,0,0
15:32:47.557,1,203,0,0,8,d0,9,0,0,0,0,0,0
15:32:47.621,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:32:47.684,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:47.748,1,203,0,0,8,b3,9,0,0,0,0,0,0
15:32:47.811,1,300,0,0,8,3,5a,64,5a,32,0,32,bc
15:32:47.874,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:47.938,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:32:48.004,1,300,0,0,8,3,5a,64,5a,32,0,32,70
15:32:48.065,1,300,0,0,8,3,5a,64,5a,32,0,32,71
15:32:48.129,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:32:48.192,1,402,0,0,8,5f,0,0,0,78,60,9,0
15:32:48.259,1,203,0,0,8,86,7,80,e7,1b,0,0,0
15:32:48.322,1,300,0,0,8,3,5a,64,5a,32,0,32,36
15:32:48.387,1,300,0,0,8,3,5a,64,5a,32,0,32,f8
15:32:48.451,1,203,0,0,8,7,8,0,6d,a,0,0,0
15:32:48.514,1,300,0,0,8,3,5a,64,5a,32,0,32,fa
15:32:48.577,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:48.641,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:32:48.704,1,300,0,0,8,3,5a,64,5a,32,0,32,be
15:32:48.768,1,300,0,0,8,3,5a,64,5a,32,0,32,bf
15:32:48.831,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:32:48.894,1,300,0,0,8,3,5a,64,5a,32,0,32,72
15:32:48.958,1,203,0,0,8,df,8,6c,97,1a,0,0,0
15:32:49.023,1,401,0,0,8,27,9f,0,0,6e,7,0,0
15:32:49.085,1,300,0,0,8,3,5a,64,5a,32,0,32,36
15:32:49.150,1,203,0,0,8,f8,8,30,dc,60,0,0,0
15:32:49.212,1,300,0,0,8,3,5a,64,5a,32,0,32,f8
15:32:49.277,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:49.339,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:32:49.404,1,300,0,0,8,3,5a,64,5a,32,0,32,bc
15:32:49.466,1,300,0,0,8,3,5a,64,5a,32,0,32,bd
15:32:49.530,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:32:49.597,1,300,0,0,8,3,5a,64,5a,32,0,32,70
15:32:49.656,1,203,0,0,8,1,9,e8,22,21,0,0,0
15:32:49.719,1,401,0,0,8,dc,9d,0,0,68,1e,0,0
15:32:49.783,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:49.846,1,201,0,0,5,24,4,3a,2,62,,,
15:32:49.909,1,300,0,0,8,3,5a,64,5a,32,0,32,36
15:32:49.972,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:50.035,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:32:50.098,1,300,0,0,8,3,5a,64,5a,32,0,32,fa
15:32:50.162,1,300,0,0,8,3,5a,64,5a,32,0,32,fb
15:32:50.224,1,401,0,0,8,1c,9e,0,0,5,11,0,0
15:32:50.288,1,300,0,0,8,3,5a,64,5a,32,0,32,be
15:32:50.350,1,203,0,0,8,74,9,c0,e5,1d,0,0,0
15:32:50.413,1,300,0,0,8,3,5a,64,5a,32,0,32,70
15:32:50.477,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:50.540,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:32:50.604,1,300,0,0,8,3,5a,64,5a,32,0,32,34
15:32:50.669,1,300,0,0,8,3,5a,64,5a,32,0,32,35
15:32:50.732,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:32:50.797,1,300,0,0,8,3,5a,64,5a,32,0,32,f8
15:32:50.859,1,203,0,0,8,c2,9,dc,e4,10,0,0,0
15:32:50.924,1,401,0,0,8,c1,9d,0,0,87,14,0,0
15:32:50.986,1,300,0,0,8,3,5a,64,5a,32,0,32,bc
15:32:51.050,1,203,0,0,8,d1,9,fc,c0,39,0,0,0
15:32:51.116,1,300,0,0,8,3,5a,64,5a,32,0,32,be
15:32:51.176,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:51.239,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:32:51.302,1,300,0,0,8,3,5a,64,5a,32,0,32,72
15:32:51.365,1,300,0,0,8,3,5a,64,5a,32,0,32,73
15:32:51.428,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:32:51.491,1,300,0,0,8,3,5a,64,5a,32,0,32,36
15:32:51.554,1,203,0,0,8,37,a,8,8c,19,0,0,0
15:32:51.617,1,300,0,0,8,3,5a,64,5a,32,0,32,f8
15:32:51.680,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:51.743,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:32:51.807,1,665,0,0,8,0,0,0,53,4c,18,53,0
15:32:51.869,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:51.932,1,201,0,0,5,ce,4,5a,5,62,,,
15:32:51.996,1,300,0,0,8,3,5a,64,5a,32,0,32,70
15:32:52.058,1,203,0,0,8,79,a,b0,54,31,0,0,0
15:32:52.121,1,401,0,0,8,9a,9e,0,0,1c,e,0,0
15:32:52.185,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:52.247,1,201,0,0,5,ec,4,e6,0,62,,,
15:32:52.310,1,300,0,0,8,3,5a,64,5a,32,0,32,36
15:32:52.374,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:52.437,1,201,0,0,5,ec,4,70,3,62,,,
15:32:52.500,1,404,0,0,2,24,0,,,,,,
15:32:52.564,1,300,0,0,8,3,5a,64,5a,32,0,32,fb
15:32:52.627,1,401,0,0,8,b6,9e,0,0,4d,11,0,0
15:32:52.690,1,404,0,0,2,4d,0,,,,,,
15:32:52.753,1,203,0,0,8,d4,a,c8,1,1a,0,0,0
15:32:52.817,1,300,0,0,8,3,5a,64,5a,32,0,32,70
15:32:52.883,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:52.943,1,201,0,0,5,0,5,9c,4,62,,,
15:32:53.006,1,300,0,0,8,3,5a,64,5a,32,0,32,34
15:32:53.071,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:53.134,1,201,0,0,5,0,5,8,2,62,,,
15:32:53.197,1,402,0,0,8,5f,0,0,0,a0,5f,9,0
15:32:53.260,1,203,0,0,8,0,b,88,6d,f,0,0,0
15:32:53.324,1,401,0,0,8,de,9e,0,0,80,10,0,0
15:32:53.391,1,300,0,0,8,3,5a,64,5a,32,0,32,bc
15:32:53.453,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:32:53.518,1,300,0,0,8,3,5a,64,5a,32,0,32,be
15:32:53.581,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:53.644,1,201,0,0,5,1e,5,20,3,62,,,
15:32:53.708,1,403,0,0,8,64,0,0,0,40,e3,9,0
15:32:53.772,1,204,0,0,8,0,0,0,0,0,0,0,0
15:32:53.836,1,201,0,0,5,1e,5,5e,1,62,,,
15:32:53.899,1,300,0,0,8,3,5a,64,5a,32,0,32,36
15:32:53.963,1,300,0,0,8,3,5a,64,5a,32,0,32,37
15:32:54.026,1,401,0,0,8,37,9f,0,0,50,c,0,0
15:32:54.090,1,300,0,0,8,3,5a,64,5a,32,0,32,fa
15:32:54.154,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:32:54.218,1,300,0,0,8,3,5a,64,5a,32,0,32,bc
15:32:54.281,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:54.344,1,201,0,0,5,a,5,b8,1,62,,,
15:32:54.408,1,300,0,0,8,3,5a,64,5a,32,0,32,70
15:32:54.472,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:54.535,1,401,0,0,8,b,9f,0,0,72,b,0,0
15:32:54.601,1,300,0,0,8,3,5a,64,5a,32,0,32,34
15:32:54.663,1,203,0,0,8,e5,a,8,7b,16,0,0,0
15:32:54.728,1,401,0,0,8,45,9e,0,0,ce,d,0,0
15:32:54.788,1,666,0,0,8,52,8,5,0,52,95,36,2
15:32:54.851,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:32:54.914,1,300,0,0,8,3,5a,64,5a,32,0,32,fa
15:32:54.977,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:55.040,1,201,0,0,5,f6,4,52,3,62,,,
15:32:55.103,1,300,0,0,8,3,5a,64,5a,32,0,32,be
15:32:55.168,1,300,0,0,8,3,5a,64,5a,32,0,32,bf
15:32:55.229,1,401,0,0,8,ba,9e,0,0,e3,d,0,0
15:32:55.292,1,300,0,0,8,3,5a,64,5a,32,0,32,72
15:32:55.355,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:32:55.418,1,300,0,0,8,3,5a,64,5a,32,0,32,34
15:32:55.483,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:55.545,1,201,0,0,5,f6,4,c6,2,62,,,
15:32:55.608,1,300,0,0,8,3,5a,64,5a,32,0,32,f8
15:32:55.670,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:55.733,1,401,0,0,8,d2,9e,0,0,74,11,0,0
15:32:55.796,1,300,0,0,8,3,5a,64,5a,32,0,32,bc
15:32:55.860,1,203,0,0,8,da,a,30,a,16,0,0,0
15:32:55.924,1,401,0,0,8,d2,9e,0,0,3b,f,0,0
15:32:55.988,1,300,0,0,8,3,5a,64,5a,32,0,32,70
15:32:56.050,1,201,0,0,5,f6,4,0,0,62,,,
15:32:56.115,1,300,0,0,8,3,5a,64,5a,32,0,32,72
15:32:56.178,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:56.240,1,201,0,0,5,f6,4,5c,3,62,,,
15:32:56.303,1,300,0,0,8,3,5a,64,5a,32,0,32,36
15:32:56.368,1,300,0,0,8,3,5a,64,5a,32,0,32,37
15:32:56.431,1,401,0,0,8,c7,9f,0,0,f1,6,0,0
15:32:56.494,1,300,0,0,8,3,5a,64,5a,32,0,32,fa
15:32:56.556,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:32:56.619,1,300,0,0,8,3,5a,64,5a,32,0,32,bc
15:32:56.682,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:56.746,1,201,0,0,5,d8,4,52,3,62,,,
15:32:56.809,1,300,0,0,8,3,5a,64,5a,32,0,32,70
15:32:56.872,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:56.935,1,401,0,0,8,c0,9e,0,0,5d,e,0,0
15:32:56.999,1,300,0,0,8,3,5a,64,5a,32,0,32,34
15:32:57.067,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:32:57.125,1,401,0,0,8,c0,9e,0,0,5d,e,0,0
15:32:57.188,1,300,0,0,8,3,5a,64,5a,32,0,32,f8
15:32:57.253,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:32:57.315,1,300,0,0,8,3,5a,64,5a,32,0,32,fa
15:32:57.379,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:57.442,1,401,0,0,8,43,9e,0,0,3a,11,0,0
15:32:57.506,1,300,0,0,8,3,5a,64,5a,32,0,32,be
15:32:57.568,1,300,0,0,8,3,5a,64,5a,32,0,32,bf
15:32:57.631,1,401,0,0,8,c6,9e,0,0,3a,11,0,0
15:32:57.694,1,300,0,0,8,3,5a,64,5a,32,0,32,72
15:32:57.757,1,203,0,0,8,a4,a,b0,c5,20,0,0,0
15:32:57.820,1,200,0,0,8,5f,0,ef,60,9,0,0,0
15:32:57.884,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:57.946,1,201,0,0,5,e2,4,52,3,62,,,
15:32:58.009,1,300,0,0,8,3,5a,64,5a,32,0,32,f8
15:32:58.072,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:58.135,1,401,0,0,8,bc,9e,0,0,44,11,0,0
15:32:58.198,1,300,0,0,8,3,5a,64,5a,32,0,32,bc
15:32:58.261,1,203,0,0,8,d0,a,f0,75,b,0,0,0
15:32:58.325,1,401,0,0,8,59,9e,0,0,9b,f,0,0
15:32:58.387,1,300,0,0,8,3,5a,64,5a,32,0,32,70
15:32:58.450,1,201,0,0,5,0,5,4a,1,62,,,
15:32:58.514,1,300,0,0,8,3,5a,64,5a,32,0,32,72
15:32:58.578,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:58.640,1,401,0,0,8,f6,9e,0,0,8c,10,0,0
15:32:58.706,1,300,0,0,8,3,5a,64,5a,32,0,32,36
15:32:58.767,1,300,0,0,8,3,5a,64,5a,32,0,32,37
15:32:58.830,1,401,0,0,8,7,9f,0,0,4d,c,0,0
15:32:58.893,1,300,0,0,8,3,5a,64,5a,32,0,32,fa
15:32:58.956,1,203,0,0,8,20,b,28,21,23,0,0,0
15:32:59.019,1,300,0,0,8,3,5a,64,5a,32,0,32,bc
15:32:59.082,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:59.145,1,401,0,0,8,6f,9e,0,0,c4,b,0,0
15:32:59.208,1,300,0,0,8,3,5a,64,5a,32,0,32,70
15:32:59.272,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:59.335,1,401,0,0,8,bc,9e,0,0,dd,e,0,0
15:32:59.399,1,300,0,0,8,3,5a,64,5a,32,0,32,34
15:32:59.462,1,203,0,0,8,e,a,c8,f0,16,0,0,0
15:32:59.525,1,401,0,0,8,7b,9e,0,0,3c,f,0,0
15:32:59.588,1,300,0,0,8,3,5a,64,5a,32,0,32,f8
15:32:59.651,1,203,0,0,8,1e,a,7c,c8,1a,0,0,0
15:32:59.714,1,300,0,0,8,3,5a,64,5a,32,0,32,fa
15:32:59.777,1,206,0,0,8,0,0,0,0,0,0,0,0
15:32:59.840,1,401,0,0,8,de,9e,0,0,98,f,0,0
15:32:59.906,1,300,0,0,8,3,5a,64,5a,32,0,32,be
15:32:59.967,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:33:00.031,1,401,0,0,8,c2,9e,0,0,2d,d,0,0
15:33:00.094,1,300,0,0,8,3,5a,64,5a,32,0,32,72
15:33:00.158,1,203,0,0,8,db,a,60,f9,1d,0,0,0
15:33:00.222,1,300,0,0,8,3,5a,64,5a,32,0,32,34
15:33:00.285,1,206,0,0,8,0,0,0,0,0,0,0,0
15:33:00.349,1,401,0,0,8,c0,9e,0,0,cc,d,0,0
15:33:00.412,1,300,0,0,8,3,5a,64,5a,32,0,32,f8
